ID,NAME,DOB,TRAINER,GENDER,SIRE,DAM,OWNER
0077125,Super Sophie (USA),13th July 2021,E Lynam,Filly,-,-,-
0077011,Punch Drunk,13th July 2021,J G Given,Filly,-,-,-
0077204,Grand Bandit (FR),13th July 2021,P Nador,Gelding,-,-,-
0077306,Longboat Key,13th July 2021,M Johnston,Gelding,-,-,-
0077219,Hilltop Legacy,13th July 2021,J R Jenkins,Mare,-,-,-
0077164,Songsong (USA),13th July 2021,P Monfort,Gelding,-,-,-
0077026,Mister Ross,13th July 2021,J R Boyle,Gelding,-,-,-
0077303,Princess Rebecca,13th July 2021,H J Collingridge,Filly,-,-,-
0077321,Magesq Diamond (FR),13th July 2021,C Martinon,Filly,-,-,-
0077203,Magic Artiste (FR),13th July 2021,W Himmel,Filly,-,-,-
0077318,Wild Demon (FR),13th July 2021,F Rossi,Filly,-,-,-
0077102,Wajaha (IRE),13th July 2021,J &amp; T Gosden,Filly,-,-,-
0077218,Outofoil (IRE),13th July 2021,R M Beckett,Gelding,-,-,-
0077336,Dukeofchesterwood,13th July 2021,Karen McLintock,Gelding,-,-,-
0077100,Little Calla (IRE),13th July 2021,E A L Dunlop,Filly,-,-,-
0077155,Sophie Spice (IRE),13th July 2021,A J McNamara,Filly,-,-,-
0077302,Forel,13th July 2021,J Ryan,Filly,-,-,-
0077117,Canmoss (USA),13th July 2021,A Bonin,Gelding,-,-,-
0077333,Count Paris (USA),13th July 2021,A bin Huzaim,Horse,-,-,-
0077351,Desert Party (USA),13th July 2021,Saeed bin Suroor,Colt,-,-,-
0077105,Redding Colliery (USA),13th July 2021,H Brown,Horse,-,-,-
0077132,Lost Generation (USA),13th July 2021,D Wachman,Colt,-,-,-
0077115,Aqwaal (IRE),13th July 2021,E A L Dunlop,Colt,-,-,-
0077317,Pistachette (FR),13th July 2021,D Chenu,Filly,-,-,-
0077170,Mayouta (FR),13th July 2021,Guillemin (s),Filly,-,-,-
0077178,Karuda (FR),13th July 2021,N Leenders,Filly,-,-,-
0077120,K'Gari (USA),13th July 2021,B Ellison,Gelding,-,-,-
0077194,Tanaos (FR),13th July 2021,M Pimbonnet,Gelding,-,-,-
0077130,Pilot Flame (IRE),13th July 2021,M Brassil,Filly,-,-,-
0077332,Ben's Dream (IRE),13th July 2021,A M Balding,Gelding,-,-,-
0077193,Stern Dancer (FR),13th July 2021,K Borgel,Colt,-,-,-
0077135,Western Jackpot H,13th July 2021,J Maw,Mare,-,-,-
0077277,Towers Lady (IRE),13th July 2021,D Hogan,Mare,-,-,-
0077209,Warrior One,13th July 2021,J J Hanlon,Gelding,-,-,-
0077208,Mister Bombastic (IRE),13th July 2021,N J Vaughan,Colt,-,-,-
0077224,Highly Acclaimed,13th July 2021,Mrs A Duffield,Filly,-,-,-
0077274,Ocheekobee (IRE),13th July 2021,Mrs I Barnett,Gelding,-,-,-
0077223,Grissom (IRE),13th July 2021,T D Easterby,Gelding,-,-,-
0077200,Chico Del Sol (FR),13th July 2021,J Rossi,Gelding,-,-,-
0077391,Qualviro (FR),13th July 2021,D Gibbs,Gelding,-,-,-
0077215,Chatterszaha,13th July 2021,C Drew,Filly,-,-,-
0077165,Lakand (FR),13th July 2021,R Martens,Horse,-,-,-
0077396,Courtwood Frontier (IRE),13th July 2021,M O Quigley,Gelding,-,-,-
0077406,Flying Free,13th July 2021,J Ryan,Gelding,-,-,-
0077307,Omokoroa (IRE),13th July 2021,D McCain Jnr,Gelding,-,-,-
0077393,Zarinski (IRE),13th July 2021,N J Henderson,Gelding,-,-,-
0077177,River Hunter (FR),13th July 2021,D Reveillaud,Gelding,-,-,-
0077411,Eyes Like A Hawk (IRE),13th July 2021,Jedd O'Keeffe,Filly,-,-,-
0077322,Avida Dollars (USA),13th July 2021,E Leenders,Filly,-,-,-
0077192,Saphir Dore (FR),13th July 2021,T Larriviere,Colt,-,-,-
0077408,Al Mugtareb (IRE),13th July 2021,M Johnston,Colt,-,-,-
0077175,Allybar (IRE),13th July 2021,M Al Zarooni,Colt,-,-,-
0077304,Itshim,13th July 2021,S C Williams,Gelding,-,-,-
0077337,John Fenton (IRE),13th July 2021,L Corcoran,Gelding,-,-,-
0077207,Hartley,13th July 2021,J D Bethell,Gelding,-,-,-
0077190,Fabuleux Charmeur (FR),13th July 2021,P Khozian,Colt,-,-,-
0077319,Douce Bainai (FR),13th July 2021,T Larriviere,Filly,-,-,-
0077352,Vineyard Haven (USA),13th July 2021,Saeed bin Suroor,Colt,-,-,-
0077195,Chakacha (FR),13th July 2021,D Prod'homme,Filly,-,-,-
0077222,Sir Isaac,13th July 2021,W J Haggas,Gelding,-,-,-
0077294,Oceanic Dancer (IRE),13th July 2021,Pat Morris,Filly,-,-,-
0077205,Admiral Arry,13th July 2021,J M Bradley,Gelding,-,-,-
0077269,The Bodhran Beat (IRE),13th July 2021,I A Duncan,Gelding,-,-,-
0077334,Desert Fever,13th July 2021,N A Twiston-Davies,Gelding,-,-,-
0077210,It's A Mans World,13th July 2021,B Ellison,Gelding,-,-,-
0077101,Midday,13th July 2021,Sir H R A Cecil,Mare,-,-,-
0077220,Fantastic Dubai (USA),13th July 2021,M Al Mheiri,Horse,-,-,-
0077284,Trip Six (USA),13th July 2021,M Reardon,Gelding,-,-,-
0077309,Bay Swallow (IRE),13th July 2021,P J Flynn,Mare,-,-,-
0077225,Mayorstone (IRE),13th July 2021,B Smart,Filly,-,-,-
0077116,Archie Rice,8th March 2006,J D Frost,Gelding,Arch,Gold Bowl,Frost Racing Club
0077299,Richardlionheart (USA),13th July 2021,M Madgwick,Gelding,-,-,-
0077324,Kazoma Kate (GER),13th July 2021,M Weber,Filly,-,-,-
0077392,Calm Bay,1st January 2006,H Rogers,Gelding,Medecis,Queen Sigi,Mrs M Rogers
0077308,Audrey (GER),13th July 2021,Mme E Mader,Filly,-,-,-
0077131,Golden Sword,13th July 2021,M F De Kock,Horse,-,-,-
0077314,Idomeneo (IRE),13th July 2021,H A Pantall,Mare,-,-,-
0077407,Green Velvet,13th July 2021,P J Makin,Mare,-,-,-
0077323,Lectrice (FR),13th July 2021,C Lotoux,Filly,-,-,-
0077329,Noverre To Hide (USA),13th July 2021,J R Best,Gelding,-,-,-
0077397,Tuaoi (USA),13th July 2021,Delaporte (s),Colt,-,-,-
0077275,Coben (IRE),13th July 2021,S G Griffiths,Mare,-,-,-
0077298,Louidor,13th July 2021,M R Bosley,Gelding,-,-,-
0077412,Looby Loo,13th July 2021,P W Chapple-Hyam,Filly,-,-,-
0077486,Woodberry Forest (FR),13th July 2021,R Caget,Horse,-,-,-
0077270,Gurteen Girl (IRE),13th July 2021,Miss S J Harty,Filly,-,-,-
0077313,Marendinio (FR),13th July 2021,D De Waele,Gelding,-,-,-
0077481,Simla Sunset (IRE),13th July 2021,P J Prendergast,Mare,-,-,-
0077176,Assafair (FR),13th July 2021,Mme C Dufreche,Gelding,-,-,-
0077328,Blades Princess,13th July 2021,E S McMahon,Filly,-,-,-
0077394,Brave Heart (IRE),13th July 2021,J J Hanlon,Gelding,-,-,-
0077305,Itsher,13th July 2021,S C Williams,Filly,-,-,-
0077191,Zosime (FR),13th July 2021,Jp Sabatino,Gelding,-,-,-
0077300,Super Sleuth (IRE),13th July 2021,B J Meehan,Filly,-,-,-
0077409,Tallulah's Secret,13th July 2021,J Gallagher,Filly,-,-,-
0077320,La Mutine (FR),13th July 2021,Jp Roman,Filly,-,-,-
0077206,Green Passion (USA),13th July 2021,M Johnston,Gelding,-,-,-
0077315,Dream Like Turtle (IRE),13th July 2021,J Parize,Gelding,-,-,-
0077483,Mannin Beach (IRE),13th July 2021,C F Swan,Gelding,-,-,-
0077335,Seek N' Destroy (IRE),13th July 2021,B W Hills,Colt,-,-,-
0077297,Itainteasybeingme,13th July 2021,J R Boyle,Colt,-,-,-
0077399,Perspicace (FR),13th July 2021,N Leenders,Filly,-,-,-
0077330,Aladdin's Lamp (IRE),13th July 2021,M Johnston,Colt,-,-,-
0077221,Marbled Cat (USA),13th July 2021,Niall O'Callaghan,Colt,-,-,-
0077312,Perfect Truth (IRE),13th July 2021,A P O'Brien,Filly,-,-,-
0077414,Dr Jameson (IRE),13th July 2021,R A Fahey,Gelding,-,-,-
0077295,Valdemar,13th July 2021,J R Weymes,Gelding,-,-,-
0077327,Mishrif (USA),13th July 2021,J R Jenkins,Gelding,-,-,-
0077310,Indian Jewel (IRE),13th July 2021,D Miley,Filly,-,-,-
0077482,Here Comes Billy (IRE),13th July 2021,M J Fitzgerald,Gelding,-,-,-
0077398,Icy River (FR),13th July 2021,P Monfort,Gelding,-,-,-
0077325,Andean Margin (IRE),13th July 2021,M W Easterby,Gelding,-,-,-
0077413,Simplification,13th July 2021,R Hannon,Filly,-,-,-
0077404,Seradim,13th July 2021,P &amp; O Cole,Filly,-,-,-
0077487,Josephine Light (FR),13th July 2021,Fertillet (s),Filly,-,-,-
0077561,King's La Mont (IRE),13th July 2021,Mrs A J Perrett,Colt,-,-,-
0077556,Pursuit of Purpose,13th July 2021,P Sharp,Mare,-,-,-
0077395,Courella (IRE),13th July 2021,Evan Williams,Gelding,-,-,-
0077403,Save The Day,13th July 2021,M Johnston,Filly,-,-,-
0077410,Tricky Trev (USA),13th July 2021,Miss J S Davis,Gelding,-,-,-
0077558,Sri Kandi,13th July 2021,P &amp; O Cole,Filly,-,-,-
0077484,Addison de Witt,13th July 2021,Micky Hammond,Gelding,-,-,-
0077296,Inis Boffin,13th July 2021,S Kirk,Filly,-,-,-
0077405,Tiger Eye (IRE),13th July 2021,M A Jarvis,Filly,-,-,-
0077433,Join in the Dance (USA),13th July 2021,Steve Margolis,Horse,-,-,-
0077489,Antares Du Berlais (FR),13th July 2021,Robert Collet,Filly,-,-,-
0077311,Island Breeze (IRE),13th July 2021,A Oliver,Filly,-,-,-
0077326,Fantino,13th July 2021,P G Murphy,Gelding,-,-,-
0077402,Intense,13th July 2021,B W Hills,Filly,-,-,-
0077400,Smatch (FR),13th July 2021,T Mercier,Gelding,-,-,-
0077417,Stevies Song,13th July 2021,D Flood,Filly,-,-,-
0077478,Drombeg Dawn (IRE),13th July 2021,A J McNamara,Filly,-,-,-
0077488,Montagne Lointaine (IRE),13th July 2021,F Lemercier,Filly,-,-,-
0077557,Simple Solution (USA),13th July 2021,B W Hills,Filly,-,-,-
0077415,Hey Up Dad,13th July 2021,M Dods,Gelding,-,-,-
0077493,Madam Homberg (IRE),13th July 2021,G Stack,Filly,-,-,-
0077534,Sabino (USA),13th July 2021,Michael Bennett,Gelding,-,-,-
0077562,Light Sleeper,13th July 2021,P W Chapple-Hyam,Colt,-,-,-
0077572,Just A Coincidence (USA),13th July 2021,Jon Arnett,Horse,-,-,-
0077479,Indian Haze (IRE),13th July 2021,D M Loughnane,Filly,-,-,-
0077616,Persistently (USA),13th July 2021,Claude McGaughey,Filly,-,-,-
0077485,Il Maestro (FR),13th July 2021,A Fracas,Gelding,-,-,-
0077494,Lancetto (FR),13th July 2021,Evan Williams,Gelding,-,-,-
0077631,Chilkoot Pass (USA),13th July 2021,Richard Morden,Gelding,-,-,-
0077559,Straits of Hormuz (USA),13th July 2021,Ian Williams,Filly,-,-,-
0077564,Monetary Fund (USA),13th July 2021,Miss V Williams,Gelding,-,-,-
0077636,Lana's Charm,13th July 2021,P J Makin,Filly,-,-,-
0077646,Billy No Mates,20th February 2016,M Dods,Gelding,Clodovil,Sabaidee,Mr J Sagar And Mr M Dods
0077574,Masked Man (USA),13th July 2021,Amanda Gregory,Gelding,-,-,-
0077480,Jays Secret (IRE),13th July 2021,H Rogers,Filly,-,-,-
0077651,Vertigo On Course (IRE),13th July 2021,R A Fahey,Mare,-,-,-
0077648,Locky (IRE),13th July 2021,P Meany,Gelding,-,-,-
0077495,Matin De Clermont (FR),13th July 2021,Y Fouin,Gelding,-,-,-
0077666,Seven Shamrocks (IRE),13th July 2021,C Boutin,Filly,-,-,-
0077401,Gamila (USA),13th July 2021,Saeed bin Suroor,Filly,-,-,-
0077477,Cluain Fhada (USA),13th July 2021,Miss M A Doran,Filly,-,-,-
0077681,Lady General (USA),13th July 2021,Lynn Ashby,Filly,-,-,-
0077676,Khodjend (FR),13th July 2021,X Puleo,Gelding,-,-,-
0077416,Skybob,13th July 2021,D Thompson,Gelding,-,-,-
0077678,Draaz (USA),13th July 2021,Michael Pino,Gelding,-,-,-
0077563,Marching Time,13th July 2021,D Watson,Gelding,-,-,-
0077490,Rento (FR),13th July 2021,F X Belvisi,Gelding,-,-,-
0077492,American Mail (FR),13th July 2021,G Taupin,Gelding,-,-,-
0077637,Floods of Tears,13th July 2021,I W McInnes,Filly,-,-,-
0077554,Capitelli (IRE),13th July 2021,R Hannon,Filly,-,-,-
0077711,Abigail's Aunt,13th July 2021,J S Bolger,Filly,-,-,-
0077569,Munnings (USA),13th July 2021,Todd Pletcher,Colt,-,-,-
0077647,Watch This,13th July 2021,Miss S Collins,Gelding,-,-,-
0077726,Minute Limit (IRE),13th July 2021,J A Osborne,Mare,-,-,-
0077634,Belated Silver (IRE),13th July 2021,Tom Dascombe,Gelding,-,-,-
0077560,Capeability (IRE),13th July 2021,M R Channon,Gelding,-,-,-
0077708,Bonnie Bea,13th July 2021,B I Case,Filly,-,-,-
0077741,Tuppenny Piece,13th July 2021,A King,Filly,-,-,-
0077721,Park Melody (IRE),13th July 2021,B J Meehan,Filly,-,-,-
0077649,Aljohara (IRE),13th July 2021,David O'connor,Filly,-,-,-
0077723,Winged Harriet (IRE),13th July 2021,W J Haggas,Filly,-,-,-
0077736,Penzena,13th July 2021,A M Balding,Filly,-,-,-
0077667,Davitesse (GER),13th July 2021,M Nigge,Filly,-,-,-
0077756,Farleigh,13th July 2021,A M Hales,Mare,-,-,-
0077639,Here Comes Danny,13th July 2021,M Wigham,Gelding,-,-,-
0077738,Princess Cagliari,13th July 2021,R Hannon,Filly,-,-,-
0077751,La Capriosa,13th July 2021,S Dixon,Mare,-,-,-
0077682,Triumphs Pearl (USA),13th July 2021,Maureen Stillwell,Filly,-,-,-
0077555,Especially Special (IRE),13th July 2021,Peter Grayson,Filly,-,-,-
0077677,Weardi (FR),13th July 2021,Mlle C Brandstatter,Gelding,-,-,-
0077753,Marillos Proterras,13th July 2021,Mrs A Duffield,Filly,-,-,-
0077766,Vivaldi Du Pecos (FR),13th July 2021,S Morineau,Filly,-,-,-
0077768,Leewan De L'orme (FR),13th July 2021,S Morineau,Filly,-,-,-
0077771,Charleval (FR),13th July 2021,C Diard,Gelding,-,-,-
0077781,Rising Kheleyf (IRE),13th July 2021,John Harris,Gelding,-,-,-
0077669,Ashaaq,13th July 2021,F Head,Colt,-,-,-
0077796,Chilly Filly (IRE),13th July 2021,B Ellison,Mare,-,-,-
0077783,Zelos Diktator,13th July 2021,C Fryer,Gelding,-,-,-
0077786,Princess Rainbow (FR),13th July 2021,J Candlish,Mare,-,-,-
0077679,Pleasant Thoughts (USA),13th July 2021,Ralph Nicks,Gelding,-,-,-
0077811,Our Angel,13th July 2021,E J Alston,Filly,-,-,-
0077801,Loulou (USA),13th July 2021,S A Callaghan,Filly,-,-,-
0077798,Golden Stream (IRE),13th July 2021,Sir Michael Stoute,Filly,-,-,-
0077712,Arabian Mirage,13th July 2021,B J Meehan,Filly,-,-,-
0077816,Pearl of Manacor (IRE),13th July 2021,M R Channon,Gelding,-,-,-
0077491,Lui Rei (ITY),13th July 2021,F Nass,Gelding,-,-,-
0077727,Spinning Well (IRE),13th July 2021,R M Beckett,Filly,-,-,-
0077813,Glen Molly (IRE),13th July 2021,B W Hills,Filly,-,-,-
0077742,Arabian Silk (IRE),13th July 2021,D McCain Jnr,Filly,-,-,-
