Horse_id,Date,Pos,Ran,BHA,Type,Course,Distance,Going,Class,Starting Price
0076441, 28/07/09,-,-, -, FLAT, Maisons-Laffitte, 1m 7f 90y, Good to Soft, -, 14/1
0076441, 12/04/09,-,-, -, FLAT, Longchamp, 1m 4f 0y, Good to Soft, -, 50/1
0076441, 12/08/08, 2,16, -, FLAT, Deauville, 1m 4f 110y, Soft, -, 8/1
0076644, 13/06/09, 10,12, 82, FLAT, Sandown Park, 1m 1f 0y, Good, Good to Soft in places on the round course, 3, 25/1
0076644, 29/05/09, 1,15, -, FLAT, Goodwood, 1m 0f 0y, Good, 5, 33/1
0076644, 21/07/08, 15,16, -, FLAT, Windsor, 0m 6f 0y, Good to Firm, 4, 16/1
0076701, 07/03/10,-,-, -, CHASE, Auteuil, 2m 2f 86y, Soft, -, 6/1
0076701, 02/06/09,-,-, -, HURDLE, Auteuil, 1m 6f 200y, Soft, -, 4/5
0076701, 15/07/08, 1,12, -, FLAT, Dieppe, 0m 7f 0y, Good to Soft, -, 16/1
0076659, 02/09/09, 10,10, 58, FLAT, Lingfield Park, 0m 7f 0y, Standard, 6, 12/1
0076659, 21/08/09, 5,10, 60, FLAT, Salisbury, 1m 0f 0y, Good, 5, 7/1
0076659, 13/08/09, 7,10, 60, FLAT, Salisbury, 0m 6f 0y, Good to Firm, 5, 9/2
0076659, 21/07/09, 5,10, 62, FLAT, Ffos Las, 0m 6f 0y, Good, 4, 9/2
0076659, 04/07/09, 3,8, 63, FLAT, Leicester, 0m 5f 218y, Good, Good to Firm in places, 5, 11/4
0076659, 18/06/09, 1,10, 63, FLAT, Warwick, 0m 6f 0y, Good, Good to Firm in places, 5, 8/1
0076659, 08/06/09, 11,14, 65, FLAT, Windsor, 0m 6f 0y, Good to Soft, Good in places, 5, 7/1
0076659, 19/05/09, 2,9, -, FLAT, Leicester, 0m 5f 218y, Good, Good to Firm in places, 5, 20/1
0076659, 03/05/09, 6,11, -, FLAT, Salisbury, 0m 6f 0y, Good to Firm, Firm in places, 5, 33/1
0076659, 17/04/09, 13,15, -, FLAT, Newbury, 0m 7f 0y, Good to Soft, Soft in Places in back straight, 4, 50/1
0076618, 12/08/09, 10,10, 58, FLAT, Salisbury, 0m 6f 212y, Good to Firm, Firm in places, 5, 6/1
0076618, 25/07/09, 6,12, -, FLAT, Salisbury, 0m 6f 0y, Good to Firm, Good in places, 5, 10/1
0076618, 29/06/09, 4,13, -, FLAT, Windsor, 0m 6f 0y, Good to Firm, 5, 14/1
0076618, 22/05/09, 9,14, -, FLAT, Pontefract, 0m 6f 0y, Good, 5, 16/1
0076549, 02/09/09, 11,12, 45, FLAT, Lingfield Park, 2m 0f 0y, Good to Firm, Good in places, 6, 100/1
0076549, 18/08/09, 7,10, 38, FLAT, Nottingham, 2m 0f 9y, Good to Firm, Firm in places, 6, 100/1
0076549, 05/08/09, 11,14, 40, FLAT, Brighton, 1m 3f 196y, Good to Firm, 6, 66/1
0076549, 23/07/09, 8,8, 42, FLAT, Folkestone, 1m 4f 0y, Good to Firm, Firm in places, 6, 66/1
0076549, 06/07/09, 6,7, 35, FLAT, Windsor, 1m 3f 135y, Good to Firm, 4, 50/1
0076549, 27/05/09, 9,10, 37, FLAT, Brighton, 1m 1f 209y, Good, 6, 100/1
0076549, 02/05/09, 14,14, 37, FLAT, Goodwood, 1m 2f 0y, Good, Good to Firm in places, 5, 50/1
0076549, 19/04/09, 10,10, -, FLAT, Lingfield Park, 1m 0f 0y, Standard, 5, 100/1
0076549, 11/09/08, 9,10, -, FLAT, Brighton, 0m 7f 214y, Soft, Good to Soft in places, 5, 80/1
0076549, 18/07/08, 13,13, -, FLAT, Newbury, 0m 7f 0y, Good, Good to Firm in places, 4, 100/1
0076615, 13/10/10, 24,25, 83, HURDLE, Punchestown, 2m 0f 0y, Good, -, 25/1
0076615, 05/09/10, 12,13, 47, FLAT, Dundalk, 1m 4f 0y, Standard, -, 25/1
0076615, 05/08/10, 13,13, 86, HURDLE, Sligo, 2m 0f 0y, Good, Good to Yielding in places, -, 25/1
0076615, 02/05/10, 15,16, -, HURDLE, Sligo, 2m 0f 0y, Good, Good to Yielding in places, -, 33/1
0076615, 18/04/10, 11,13, -, HURDLE, Tramore, 2m 0f 0y, Good to Firm, -, 20/1
0076615, 07/08/09, 5,16, -, HURDLE, Wexford, 2m 0f 0y, Good to Yielding, Yielding in places, -, 33/1
0076615, 19/06/09, 8,10, 51, FLAT, Ayr, 1m 0f 0y, Good, Good to Firm in places, 6, 14/1
0076615, 09/05/09, 12,14, 53, FLAT, Dundalk, 0m 7f 0y, Standard, -, 8/1
0076615, 03/04/09, 7,14, 53, FLAT, Dundalk, 0m 7f 0y, Standard, -, 33/1
0076615, 07/11/08, 11,13, 66, FLAT, Dundalk, 0m 7f 0y, Standard, -, 33/1
0076615, 20/09/08, 8,14, -, FLAT, Dundalk, 1m 0f 0y, Standard, -, 66/1
0076615, 13/08/08, 13,17, -, FLAT, Gowran Park, 1m 1f 100y, Heavy, -, 33/1
0076615, 17/07/08, 8,18, -, FLAT, Fairyhouse, 1m 2f 0y, Good, -, 40/1
0076716, 13/02/10, 15,17, -, HURDLE, Warwick, 2m 5f 0y, Good to Soft, Soft in places, 4, 100/1
0076716, 18/01/10,-,-, -, HURDLE, Fakenham, 2m 4f 0y, Soft, Good to Soft in places, 4, 250/1
0076716, 02/09/09, 8,11, 47, FLAT, Kempton Park, 1m 0f 0y, Standard, 6, 100/1
0076716, 04/12/08, 13,14, 52, FLAT, Great Leighs, 1m 0f 0y, Standard, 6, 25/1
0076716, 17/11/08, 12,13, 57, FLAT, Kempton Park, 1m 2f 0y, Standard, 6, 10/1
0076716, 03/09/08, 7,14, 62, FLAT, Kempton Park, 1m 0f 0y, Standard, 6, 25/1
0076716, 08/08/08, 12,13, -, FLAT, Newmarket, 0m 7f 0y, Good to Soft, 4, 9/4
0076716, 26/07/08, 5,8, -, FLAT, Newmarket, 0m 7f 0y, Good to Firm, Firm in places, 4, 20/1
0076716, 19/07/08, 12,13, -, FLAT, Newmarket, 0m 6f 0y, Good to Firm, 4, 40/1
0076691, 23/10/08, 10,14, 73, FLAT, Brighton, 0m 6f 209y, Good to Soft, Soft in places, 5, 10/1
0076691, 09/10/08, 7,14, 75, FLAT, Great Leighs, 1m 0f 0y, Standard, 4, 20/1
0076691, 17/09/08, 7,7, -, FLAT, Sandown Park, 0m 7f 16y, Good (Good to Soft in places on the Sprint Course), 3, 25/1
0076691, 29/08/08, 8,8, -, FLAT, Salisbury, 1m 0f 0y, Good to Firm, 1, 28/1
0076691, 19/07/08, 5,13, -, FLAT, Newmarket, 0m 6f 0y, Good to Firm, 4, 20/1
0076564, 04/05/09, 19,19, 62, FLAT, Curragh, 1m 2f 0y, Heavy, -, 14/1
0076564, 22/10/08, 11,12, -, FLAT, Bath, 1m 2f 46y, Good to Soft, 5, 20/1
0076564, 13/10/08, 6,14, -, FLAT, Windsor, 1m 0f 67y, Good, 5, 12/1
0076564, 19/07/08, 7,11, -, FLAT, Newmarket, 0m 7f 0y, Good to Firm, 4, 4/1
0076515, 24/10/08, 7,8, -, FLAT, Santa Anita, 1m 1f 0y, Fast, 1, 10/1
0076633, 08/05/10, 13,13, 53, FLAT, Thirsk, 0m 7f 0y, Good, Good to Firm in places, 6, 12/1
0076633, 10/04/10, 11,12, 55, FLAT, Wolverhampton, 0m 5f 216y, Standard, 6, 7/1
0076633, 21/11/09, 8,11, 58, FLAT, Lingfield Park, 0m 6f 0y, Standard, 6, 12/1
0076633, 03/10/09, 10,12, 60, FLAT, Wolverhampton, 0m 5f 216y, Standard, 6, 22/1
0076633, 10/09/09, 11,13, 64, FLAT, Kempton Park, 0m 7f 0y, Standard, 6, 25/1
0076633, 22/08/09, 5,8, -, FLAT, Bath, 1m 0f 5y, Firm, Good to Firm in places, 5, 16/1
0076633, 04/05/09, 9,12, -, FLAT, Kempton Park, 1m 0f 0y, Standard, 4, 40/1
0076633, 13/04/09, 9,10, -, FLAT, Yarmouth, 1m 0f 0y, Good, 5, 16/1
0076608, 15/07/10, 13,14, 56, FLAT, Killarney, 1m 0f 100y, Soft, -, 25/1
0076608, 30/06/10, 15,18, 56, FLAT, Fairyhouse, 0m 7f 0y, Good to Firm, -, 25/1
0076608, 17/08/09, 14,15, 64, FLAT, Roscommon, 0m 7f 0y, Heavy, -, 14/1
0076608, 28/07/09, 4,8, -, FLAT, Galway, 0m 7f 0y, Soft, Heavy in places, -, 50/1
0076608, 06/08/08, 8,8, -, FLAT, Sligo, 0m 6f 110y, Yielding (Yileding to Soft in places), -, 25/1
0076608, 17/07/08, 14,14, -, FLAT, Fairyhouse, 0m 6f 0y, Good, -, 33/1
0076731, 24/10/08, 1,18, 84, FLAT, Doncaster, 1m 0f 0y, Good, Good to Soft in places, 3, 11/1
0076731, 11/10/08, 2,13, -, FLAT, Musselburgh, 0m 7f 30y, Good to Soft, Soft in places, 5, 2/1
0076731, 27/08/08, 2,13, -, FLAT, Ayr, 0m 7f 50y, Good to Soft, Soft in places, 4, 5/1
0076731, 20/07/08, 3,10, -, FLAT, Redcar, 0m 7f 0y, Good, Good to Firm in places, 5, 80/1
0076706, 11/12/08,-,-, -, FLAT, Deauville, 1m 1f 0y, Standard, -, 4/1
0076706, 18/09/08,-,-, -, FLAT, Chantilly, 1m 0f 0y, Good, -, 33/1
0076706, 07/08/08,-,-, -, FLAT, Vichy, 0m 7f 0y, Good to Soft, -, 16/1
0076706, 15/07/08,-,-, -, FLAT, Dieppe, 0m 7f 0y, Good to Soft, -, 20/1
0076579, 29/07/10,-,-, 117, FLAT, Goodwood, 2m 0f 0y, Good (Good to Firm in places; Round Course: Good to Firm), 1, 4/6
0076579, 17/06/10, 2,12, 117, FLAT, Ascot, 2m 4f 0y, Good to Firm, Good in places, 1, 8/1
0076579, 30/05/10, 2,7, 117, FLAT, Leopardstown, 1m 6f 0y, Good to Firm, -, 2/5
0076579, 07/05/10, 2,6, 115, FLAT, Chester, 1m 5f 89y, Good to Soft, 1, 7/2
0076579, 14/07/09, 2,8, -, FLAT, Longchamp, 1m 3f 204y, Good to Soft, -, 9/2
0076579, 06/06/09, 7,12, -, FLAT, Epsom Downs, 1m 4f 10y, Good, 1, 25/1
0076579, 09/05/09, 1,5, -, FLAT, Lingfield Park, 1m 3f 106y, Good to Firm, 1, 7/10
0076579, 19/09/08, 1,14, -, FLAT, Dundalk, 1m 0f 0y, Standard, -, 3/1
0076648, 21/07/09, 5,9, 60, FLAT, Ffos Las, 0m 6f 0y, Good, 5, 9/2
0076648, 24/06/09, 5,11, 61, FLAT, Salisbury, 0m 6f 0y, Good to Firm, 5, 7/2
0076648, 13/06/09, 2,9, 61, FLAT, Leicester, 0m 5f 218y, Good to Firm, Good in places, 5, 11/1
0076648, 18/05/09, 5,11, -, FLAT, Bath, 0m 5f 11y, Good to Soft, 6, 14/1
0076648, 13/10/08, 10,12, -, FLAT, Kempton Park, 0m 6f 0y, Standard, 4, 8/1
0076648, 29/09/08, 8,14, -, FLAT, Bath, 0m 5f 161y, Good to Firm, 5, 16/1
0076623, 28/06/09, 3,19, 91, FLAT, Curragh, 1m 0f 0y, Good to Yielding (Round Course: Good), -, 11/1
0076623, 20/06/09, 5,14, 91, FLAT, Down Royal, 1m 4f 190y, Good to Firm, -, 10/1
0076623, 23/05/09, 1,11, 86, FLAT, Curragh, 1m 2f 0y, Heavy, -, 8/1
0076623, 17/04/09, 1,6, 78, FLAT, Dundalk, 1m 0f 0y, Standard, -, 7/4
0076623, 11/04/09, 1,13, 65, FLAT, Dundalk, 1m 3f 0y, Standard, -, 9/2
0076623, 30/09/08, 23,28, -, FLAT, Curragh, 0m 6f 0y, Yielding to Soft, -, 25/1
0076623, 13/08/08, 6,13, -, FLAT, Gowran Park, 0m 7f 0y, Heavy, -, 12/1
0076623, 04/08/08, 9,11, -, FLAT, Naas, 0m 6f 0y, Good to Yielding, -, 12/1
0076721, 15/06/09, 3,18, -, FLAT, Saint-Cloud, 0m 6f 211y, Good to Soft, -, 7/1
0076721, 19/01/09, 8,18, -, FLAT, Cagnes-Sur-Mer, 0m 7f 100y, Standard, -, 3/1
0076721, 07/01/09, 2,7, -, FLAT, Deauville, 0m 7f 100y, Standard, -,-
0076721, 21/08/08, 1,12, -, FLAT, Clairefontaine, 0m 7f 0y, Good, -, 12/1
0076721, 15/07/08,-,-, -, FLAT, Dieppe, 0m 5f 110y, Good to Soft, -, 7/4
0076692, 06/01/11,-,-, -, FLAT, Meydan, 1m 1f 0y, Standard, -, 8/1
0076692, 09/12/10,-,-, -, FLAT, Meydan, 0m 7f 0y, Standard, -, 8/1
0076692, 20/10/08, 1,4, 109, FLAT, Pontefract, 1m 0f 4y, Good to Soft, Good in places, 1, 4/9
0076692, 13/09/08, 3,7, 96, FLAT, Doncaster, 0m 7f 0y, Soft, Good to Soft in places, 1, 7/2
0076692, 03/09/08, 1,8, -, FLAT, Lingfield Park, 0m 7f 0y, Standard (Turf - Soft, Good to Soft in places), 5, 11/8
0076692, 19/07/08, 1,11, -, FLAT, Haydock Park, 0m 6f 0y, Heavy, 5, 4/1
0076703, 04/04/15,-,-, -, FLAT, Marseille, 1m 1f 207y, Good, -, 20/1
0076703, 26/08/14,-,-, -, FLAT, Clairefontaine, 0m 7f 209y, Soft, -, 8/1
0076703, 21/07/14, 5,20, -, FLAT, Vichy, 0m 7f 209y, Good, Good to Soft in places, -, 15/2
0076703, 24/04/14, 2,20, -, FLAT, Longchamp, 0m 7f 209y, Good, -, 4/1
0076703, 06/04/14, 2,11, -, FLAT, Longchamp, 0m 7f 209y, Good, -, 20/1
0076703, 26/02/14,-,-, -, FLAT, Lyon La Soie, 1m 0f 208y, Standard, -, 7/1
0076703, 29/01/14, 3,18, -, FLAT, Cagnes-Sur-Mer, 0m 7f 209y, Standard, -, 14/1
0076703, 14/01/14,-,-, -, FLAT, Cagnes-Sur-Mer, 0m 7f 100y, Soft, -, 16/1
0076703, 08/12/13,-,-, -, FLAT, Toulouse, 0m 7f 209y, Good, -, 8/1
0076703, 16/07/13,-,-, -, FLAT, Vichy, 0m 7f 209y, Good, -, 10/1
0076703, 22/01/13,-,-, -, FLAT, Cagnes-Sur-Mer, 0m 7f 209y, Heavy, -,-
0076703, 04/09/12,-,-, -, FLAT, Lyon La Soie, 1m 0f 208y, Standard, -, 11/2
0076703, 20/07/12,-,-, -, FLAT, Vichy, 1m 1f 207y, Good to Soft, -, 28/1
0076703, 18/07/11,-,-, -, FLAT, Vichy, 1m 0f 0y, Soft, -, 12/1
0076703, 07/01/11,-,-, -, FLAT, Deauville, 1m 1f 97y, Standard, -, 20/1
0076703, 22/12/10,-,-, -, FLAT, Deauville, 1m 1f 0y, Good, -, 3/1
0076703, 16/05/10,-,-, -, FLAT, Longchamp, 1m 0f 99y, Good, -, 10/1
0076703, 12/01/10,-,-, -, FLAT, Marseille, 1m 2f 0y, Standard, -, 7/1
0076703, 26/10/08,-,-, -, FLAT, Longchamp, 0m 6f 211y, Good to Soft, -,-
0076703, 15/07/08,-,-, -, FLAT, Dieppe, 0m 7f 0y, Good to Soft, -, 11/1
0076638, 07/06/09, 5,6, 50, FLAT, Brighton, 0m 5f 59y, Good, 5, 25/1
0076638, 01/06/09, 4,5, 50, FLAT, Carlisle, 0m 5f 0y, Good to Firm, Good in places, 5, 50/1
0076638, 19/03/09, 5,5, -, FLAT, Southwell, 0m 6f 0y, Standard, 5, 14/1
0076638, 19/10/08, 7,16, -, FLAT, Fairyhouse, 0m 6f 0y, Soft to Heavy, -, 25/1
0076638, 05/10/08, 11,11, -, FLAT, Dundalk, 0m 6f 0y, Standard, -, 9/1
0076702, 04/02/16,-,-, -, FLAT, Meydan, 1m 6f 0y, Good, -, 40/1
0076702, 21/03/14,-,-, -, FLAT, Jebel Ali, 1m 1f 0y, Good, -, 12/1
0076702, 13/02/14,-,-, -, FLAT, Meydan, 1m 4f 0y, Good, -, 10/1
0076702, 23/01/14, 2,14, -, FLAT, Meydan, 1m 4f 0y, Good, -, 16/1
0076702, 02/03/13,-,-, -, FLAT, Meydan, 1m 6f 0y, Fast, -, 16/1
0076702, 14/02/13, 2,13, -, FLAT, Meydan, 1m 4f 0y, Good, -, 33/1
0076702, 24/01/13,-,-, -, FLAT, Meydan, 1m 3f 0y, Standard, -, 25/1
0076702, 10/01/13,-,-, -, FLAT, Meydan, 1m 1f 0y, Fast, -, 14/1
0076702, 20/12/12, 2,9, -, FLAT, Meydan, 1m 3f 0y, Fast, -, 11/1
0076702, 10/03/12,-,-, -, FLAT, Meydan, 1m 4f 0y, Good, 1, 66/1
0076702, 20/01/12,-,-, -, FLAT, Meydan, 1m 2f 0y, Standard, -, 20/1
0076702, 12/01/12,-,-, -, FLAT, Meydan, 1m 2f 0y, Good (All Weather: Standard), -, 33/1
0076702, 03/03/11,-,-, -, FLAT, Meydan, 1m 4f 0y, Good, 1, 33/1
0076702, 18/02/11, 4,8, -, FLAT, Meydan, 1m 5f 0y, Fast, -, 16/1
0076702, 27/01/11,-,-, -, FLAT, Meydan, 1m 6f 0y, Standard (Turf - Good), -, 25/1
0076702, 13/01/11,-,-, -, FLAT, Meydan, 1m 4f 0y, Standard (Turf - Good), -, 25/1
0076702, 04/03/10,-,-, -, FLAT, Meydan, 1m 4f 0y, Standard (Turf: Good to Firm), -, 50/1
0076702, 25/02/10,-,-, -, FLAT, Meydan, 2m 0f 0y, Good to Firm (All Weather Standard), -, 20/1
0076702, 11/02/10,-,-, -, FLAT, Meydan, 1m 4f 0y, Good to Firm (All Weather Standard), -, 10/1
0076702, 04/02/10,-,-, -, FLAT, Meydan, 1m 6f 0y, Good to Firm (All Weather Standard), -, 20/1
0076702, 28/01/10,-,-, -, FLAT, Meydan, 1m 2f 0y, Fast, -, 8/1
0076702, 13/09/09,-,-, -, FLAT, Longchamp, 1m 3f 204y, Good, -, 20/1
0076702, 07/06/09,-,-, -, FLAT, Chantilly, 1m 2f 96y, Good to Soft, -, 33/1
0076702, 12/04/09, 2,6, -, FLAT, Longchamp, 1m 2f 0y, Good to Soft, -, 12/1
0076702, 27/08/08, 1,4, -, FLAT, Deauville, 1m 0f 0y, Good, -, 6/1
0076702, 15/07/08,-,-, -, FLAT, Dieppe, 0m 7f 0y, Good to Soft, -, 13/2
0076736, 26/01/17,-,-, 116, CHASE, Warwick, 3m 1f 100y, Soft, 4, 13/2
0076736, 13/03/16, 1,11, 112, CHASE, Warwick, 3m 5f 0y, Soft, 3, 12/1
0076736, 31/12/15, 2,7, 112, CHASE, Warwick, 3m 0f 0y, Heavy, 4, 7/1
0076736, 10/12/15, 6,12, 114, CHASE, Warwick, 3m 0f 0y, Soft (Good to Soft in places), 4, 16/1
0076736, 08/11/15,-,-, 114, CHASE, Ffos Las, 2m 7f 177y, Heavy, 4, 8/1
0076736, 04/04/15, 8,13, 116, CHASE, Haydock Park, 3m 4f 0y, Soft, 3, 9/1
0076736, 08/03/15, 5,14, 117, CHASE, Warwick, 3m 5f 0y, Good, Good to Soft in places, 3, 8/1
0076736, 06/02/15, 2,10, 116, CHASE, Bangor-on-Dee, 3m 6f 0y, Soft, 4, 6/1
0076736, 08/01/15, 4,12, 116, CHASE, Catterick, 3m 6f 0y, Good to Soft, Soft in places, 3, 10/1
0076736, 11/12/14, 1,7, 112, CHASE, Warwick, 3m 5f 0y, Soft, Heavy in places, 4, 4/1
0076736, 16/11/14, 3,9, 112, CHASE, Fontwell Park, 3m 4f 0y, Heavy, Soft in places, 3, 11/2
0076736, 23/10/14, 1,9, 109, CHASE, Carlisle, 3m 2f 0y, Soft, Good to Soft in places, 3, 10/1
0076736, 26/02/14, 2,5, 109, CHASE, Bangor-on-Dee, 3m 0f 110y, Heavy, 4, 5/1
0076736, 12/02/14,-,-, 109, JUMP, Chepstow, -, -, 4, 16/1
0076736, 07/02/14,-,-, 109, JUMP, Bangor-on-Dee, -, -, 4, 11/1
0076736, 23/01/14, 5,9, 114, CHASE, Warwick, 3m 2f 0y, Soft, 4, 12/1
0076736, 06/12/13, 6,12, 117, CHASE, Exeter, 4m 0f 0y, Good, Good to Firm in places, 3, 11/1
0076736, 23/11/13, 4,11, 119, CHASE, Haydock Park, 3m 5f 0y, Soft, 3, 25/1
0076736, 30/10/13, 3,9, 119, CHASE, Carlisle, 3m 0f 110y, Soft, 3, 8/1
0076736, 27/05/13, 5,13, 121, CHASE, Cartmel, 3m 6f 0y, Soft, 3, 10/1
0076736, 17/04/13, 2,15, 119, CHASE, Cheltenham, 3m 4f 110y, Good to Soft, Good in places, 3, 25/1
0076736, 05/03/13,-,-, 119, CHASE, Exeter, 3m 6f 110y, Good, Good to Soft in places, 3, 7/1
0076736, 02/02/13, 5,12, 119, CHASE, Ffos Las, 3m 4f 0y, Heavy, 2, 20/1
0076736, 05/01/13, 6,17, 119, CHASE, Chepstow, 3m 5f 110y, Heavy, 1, 50/1
0076736, 27/12/12,-,-, 120, JUMP, Chepstow, 1m 0f 0y, -, 1,-
0076736, 17/12/12, 5,6, 119, CHASE, Ffos Las, 3m 1f 110y, Heavy, 3, 4/1
0076736, 18/11/12, 1,9, 113, CHASE, Fontwell Park, 3m 4f 0y, Good to Soft, Soft in places, 3, 7/2
0076736, 29/10/12, 1,6, 108, CHASE, Bangor-on-Dee, 3m 0f 110y, Good to Soft, 4, 5/1
0076736, 07/04/12, 6,9, 112, CHASE, Haydock Park, 3m 4f 0y, Good, 3, 12/1
0076736, 11/03/12, 4,8, 113, CHASE, Warwick, 3m 5f 0y, Good, 3, 16/1
0076736, 25/02/12,-,-, 116, CHASE, Newcastle, 4m 1f 0y, Good to Soft, Good in places, 2, 12/1
0076736, 10/02/12,-,-, 116, JUMP, Bangor-on-Dee, -, -, 4, 33/1
0076736, 14/12/11, 4,9, 119, CHASE, Bangor-on-Dee, 3m 6f 0y, Soft, Heavy in places, 4, 15/2
0076736, 02/12/11, 6,13, 121, CHASE, Exeter, 4m 0f 0y, Good to Soft, Soft in places, 3, 7/1
0076736, 09/11/11, 4,11, 123, CHASE, Bangor-on-Dee, 3m 0f 110y, Good to Soft, Good in places, 3, 13/2
0076736, 23/04/11,-,-, 123, CHASE, Haydock Park, 3m 4f 0y, Good, Good to Firm in places, 3, 5/1
0076736, 25/02/11, 2,7, 122, CHASE, Warwick, 3m 5f 0y, Heavy, Soft in places, 3, 2/1
0076736, 15/01/11, 3,15, 121, CHASE, Warwick, 3m 5f 0y, Heavy, Soft in places, 1, 9/1
0076736, 15/12/10, 1,11, 113, CHASE, Bangor-on-Dee, 3m 6f 0y, Good to Soft, 3, 4/1
0076736, 06/12/10,-,-, 113, JUMP, Bangor-on-Dee, -, -, 3, 10/1
0076736, 23/10/10, 1,5, 110, CHASE, Chepstow, 3m 0f 0y, Good to Soft, 3, 11/4
0076736, 01/06/10, 5,6, 111, CHASE, Ffos Las, 3m 0f 0y, Good to Firm, Good in places, 3, 8/1
0076736, 16/04/10, 11,13, 113, CHASE, Cheltenham, 3m 4f 110y, Good, 3, 13/2
0076736, 25/03/10, 1,8, 100, CHASE, Chepstow, 3m 0f 0y, Heavy, 4, 4/1
0076736, 13/03/10, 1,14, 83, CHASE, Chepstow, 3m 2f 110y, Good, Good to Soft in places, 4, 5/1
0076736, 14/02/10, 4,15, 84, CHASE, Hereford, 3m 1f 110y, Good to Soft, 5, 9/2
0076736, 05/02/10,-,-, 88, JUMP, Chepstow, -, -, 5, 14/1
0076736, 24/01/10, 5,12, 88, CHASE, Towcester, 3m 0f 110y, Heavy, 5, 14/1
0076736, 22/01/10,-,-, 88, JUMP, Chepstow, -, -, 4, 11/1
0076736, 22/01/10,-,-, 88, JUMP, Chepstow, -, -, 4, 25/1
0076645, 11/10/09, 1,14, 57, FLAT, Lingfield Park, 1m 2f 0y, Standard/Slow, 6, 7/1
0076645, 16/09/09, 5,14, 60, FLAT, Kempton Park, 1m 4f 0y, Standard, 6, 20/1
0076645, 17/08/09, 7,8, 64, FLAT, Windsor, 1m 2f 7y, Good to Firm, 5, 33/1
0076645, 05/08/09, 12,13, 68, FLAT, Kempton Park, 1m 3f 0y, Standard, 5, 16/1
0076645, 04/07/09, 6,8, 70, FLAT, Leicester, 0m 7f 9y, Good, Good to Firm in places, 5, 25/1
0076645, 12/06/09, 7,12, 72, FLAT, Sandown Park, 1m 2f 7y, Good, Good to Soft in places, 5, 12/1
0076645, 02/06/09, 3,12, 70, FLAT, Folkestone, 1m 1f 149y, Good to Firm, Firm in places, 5, 16/1
0076645, 18/05/09, 6,15, 74, FLAT, Bath, 1m 2f 46y, Good to Soft, 5, 50/1
0076645, 21/02/09, 7,7, 76, FLAT, Lingfield Park, 1m 4f 0y, Standard, 5, 4/5
0076645, 04/02/09, 2,8, 77, FLAT, Lingfield Park, 1m 2f 0y, Standard, 5, 5/2
0076645, 03/01/09, 2,6, 72, FLAT, Lingfield Park, 1m 2f 0y, Standard, 5, 11/2
0076645, 17/12/08, 5,14, 72, FLAT, Kempton Park, 1m 0f 0y, Standard, 5, 3/1
0076645, 05/12/08, 2,8, -, FLAT, Lingfield Park, 1m 0f 0y, Standard, 5, 50/1
0076645, 15/11/08, 6,12, -, FLAT, Wolverhampton, 1m 1f 103y, Standard, 5, 33/1
0076645, 25/10/08, 18,18, -, FLAT, Newbury, 1m 0f 0y, Good to Soft, Soft in places, 4, 66/1
0076707, 11/11/13,-,-, -, FLAT, Toulouse, 1m 2f 96y, Soft, -,-
0076707, 26/11/12,-,-, -, FLAT, Lyon-Parilly, 1m 2f 205y, Soft, -, 7/1
0076707, 21/10/12, 2,16, -, FLAT, Longchamp, 1m 2f 96y, Heavy, -, 20/1
0076707, 30/07/12,-,-, -, FLAT, Clairefontaine, 1m 2f 205y, Good, -,-
0076707, 20/07/12,-,-, -, FLAT, Vichy, 1m 1f 207y, Good to Soft, -, 11/1
0076707, 01/07/12,-,-, -, FLAT, Chantilly, 1m 0f 208y, Good, -, 14/1
0076707, 03/05/12, 2,15, -, FLAT, Longchamp, 1m 2f 96y, Soft, -,-
0076707, 10/04/11,-,-, -, FLAT, Longchamp, 1m 3f 204y, Good, -, 16/1
0076707, 22/12/10,-,-, -, FLAT, Deauville, 1m 1f 0y, Good, -, 20/1
0076707, 04/04/10, 3,19, -, FLAT, Saint-Cloud, 1m 2f 96y, Heavy, -, 15/2
0076707, 09/01/10,-,-, -, FLAT, Deauville, 1m 1f 97y, Standard, -, 50/1
0076707, 30/12/09,-,-, -, FLAT, Deauville, 0m 7f 100y, Good, -, 25/1
0076707, 11/02/09,-,-, -, FLAT, Cagnes-Sur-Mer, 0m 6f 101y, Standard, -, 8/1
0076707, 04/02/09,-,-, -, FLAT, Cagnes-Sur-Mer, 1m 2f 0y, Good, -, 25/1
0076707, 26/01/09,-,-, -, FLAT, Cagnes-Sur-Mer, 0m 7f 209y, Standard, -, 14/1
0076707, 11/12/08,-,-, -, FLAT, Deauville, 1m 1f 0y, Standard, -, 7/2
0076707, 17/10/08,-,-, -, FLAT, Saint-Cloud, 1m 1f 207y, Soft, -, 14/1
0076718, 25/10/09,-,-, -, FLAT, Longchamp, 1m 3f 204y, Soft, -, 40/1
0076718, 03/10/09,-,-, -, FLAT, Longchamp, 1m 3f 204y, Good, -, 20/1
0076718, 01/09/08,-,-, -, FLAT, Chantilly, 1m 2f 110y, Good, -, 40/1
0076718, 15/07/08,-,-, -, FLAT, Dieppe, 1m 4f 0y, Good to Soft, -, 33/1
0076653, 15/09/18, 4,10, 67, FLAT, Lingfield, 1m 1y, Standard, 5, 16/1
0076653, 15/08/18, 7,10, 70, FLAT, Salisbury, 6f 213y, Good (Good to Firm in places), 5, 14/1
